time,chicago_hub_lmp_dam,coal_gen_rt,gas_gen_rt,oil_gen_rt,system_demand_7da
10/29/22 9:00,47.3,11400,35300,167,79100
10/29/22 10:00,43.2,11200,34600,168,78000
10/29/22 11:00,40.9,10800,33200,167,76300
10/29/22 12:00,39.8,10600,32500,227,74800
10/29/22 13:00,37.7,10600,33100,226,73000
10/29/22 14:00,37.5,10500,32800,224,72100
10/29/22 15:00,36.8,10500,32700,227,72100
10/29/22 16:00,38.6,10400,33100,225,73000
10/29/22 17:00,43.8,10800,32700,226,75300
10/29/22 18:00,51.3,11100,33200,227,77500
10/29/22 19:00,48.6,11100,33800,224,79300
10/29/22 20:00,42.9,11200,35000,221,79500
10/29/22 21:00,40.5,10500,35100,217,77500
10/29/22 22:00,36.7,10600,35000,186,74300
10/29/22 23:00,34,10500,34500,185,71600
10/30/22 0:00,35.8,10200,32000,188,69400
10/30/22 1:00,35.9,9710,31100,191,67900
10/30/22 2:00,34,9840,31500,187,67500
10/30/22 3:00,34.4,10100,31100,158,67500
10/30/22 4:00,35.6,10200,31000,158,68200
10/30/22 5:00,35.9,10300,31600,166,69600
10/30/22 6:00,36.5,10700,32100,166,72100
10/30/22 7:00,39.3,10800,33000,163,74600
10/30/22 8:00,44,10800,34100,191,76100
10/30/22 9:00,40.9,11300,35000,190,76800
10/30/22 10:00,42.2,11200,34300,191,75800
10/30/22 11:00,44.4,11500,33800,191,74900
10/30/22 12:00,42.8,11600,34000,189,74000
10/30/22 13:00,42,11300,33500,187,72900
10/30/22 14:00,42.5,11300,33400,190,72300
10/30/22 15:00,41.6,11800,33400,188,72900
10/30/22 16:00,41.9,11900,33400,193,74300
10/30/22 17:00,49.8,11700,33600,195,76400
10/30/22 18:00,65.7,12100,34600,185,79100
10/30/22 19:00,59.7,12800,35900,189,80900
10/30/22 20:00,51,13300,37600,193,81500
10/30/22 21:00,47,13200,36700,201,78400
10/30/22 22:00,41.7,13000,35000,207,74800
10/30/22 23:00,40.1,12700,33600,223,71000
10/31/22 0:00,34.3,12800,33000,237,68600
10/31/22 1:00,33.6,12100,30300,239,66800
10/31/22 2:00,32.9,11900,30700,243,65500
10/31/22 3:00,33.7,11400,30200,216,66000
10/31/22 4:00,36.4,11400,30700,175,67300
10/31/22 5:00,40.1,11300,32000,185,71400
10/31/22 6:00,61.4,11400,33200,183,78300
10/31/22 7:00,70,11600,37400,189,83700
10/31/22 8:00,66.2,12900,40200,164,85400
10/31/22 9:00,66,13500,40700,173,85400
10/31/22 10:00,68.3,13600,39900,173,85000
10/31/22 11:00,68.7,13500,39700,173,83400
10/31/22 12:00,69.2,13500,40000,173,83800
10/31/22 13:00,70.3,13400,40200,173,84000
10/31/22 14:00,63.4,13600,40500,172,83600
10/31/22 15:00,62.1,13100,40700,188,83900
10/31/22 16:00,62.4,13300,40800,202,84700
10/31/22 17:00,65.9,13500,40700,176,85900
10/31/22 18:00,73.3,13600,40900,174,87200
10/31/22 19:00,66.3,13200,41100,174,87200
10/31/22 20:00,59.5,12400,41100,173,84600
10/31/22 21:00,59.2,11900,40600,173,80300
10/31/22 22:00,47.6,12100,39100,172,76400
10/31/22 23:00,37.9,12100,37400,174,72700
11/1/22 0:00,35.8,11600,34200,176,69600
11/1/22 1:00,32.8,11200,31300,175,67300
11/1/22 2:00,31,11000,30600,177,65900
11/1/22 3:00,30.8,10600,30100,176,65700
11/1/22 4:00,32.3,10500,30100,178,66800
11/1/22 5:00,37,10500,30700,180,70700
11/1/22 6:00,47.3,10800,31900,173,77700
11/1/22 7:00,56.8,11300,34700,175,82900
11/1/22 8:00,55.9,11600,37100,176,84500
11/1/22 9:00,53.1,12600,38000,176,84600
11/1/22 10:00,54.8,12700,38000,174,84400
11/1/22 11:00,53.6,12800,38400,175,84000
11/1/22 12:00,53.6,12800,37700,172,84300
11/1/22 13:00,51.3,12900,38000,172,84100
11/1/22 14:00,46.4,13100,38400,175,84000
11/1/22 15:00,45.9,13300,38100,191,84300
11/1/22 16:00,47.3,12800,37400,171,84500
11/1/22 17:00,54.2,12700,37700,170,85600
11/1/22 18:00,67.4,12900,38600,178,87200
11/1/22 19:00,57.6,13300,40200,187,87700
11/1/22 20:00,47.5,13600,41100,185,86700
11/1/22 21:00,43.3,13300,39500,173,82800
11/1/22 22:00,34.8,13300,37800,177,78000
11/1/22 23:00,30.4,12500,35500,177,73400
11/2/22 0:00,29.6,11700,33600,180,69900
11/2/22 1:00,28.3,11300,30900,179,67700
11/2/22 2:00,26.5,10800,31200,181,66700
11/2/22 3:00,26.4,10500,30400,182,66500
11/2/22 4:00,29.1,10600,30200,184,67900
11/2/22 5:00,30.7,10600,30700,183,72000
11/2/22 6:00,42,11000,32400,187,79100
11/2/22 7:00,54.7,11400,35200,184,83600
11/2/22 8:00,45.8,11800,39100,184,84900
11/2/22 9:00,44.1,12300,39400,188,84500
11/2/22 10:00,45.4,12500,38400,371,83700
11/2/22 11:00,44.6,12200,37300,189,82800
11/2/22 12:00,45.4,12300,37600,232,82300
11/2/22 13:00,46,12400,37300,182,81900
11/2/22 14:00,43.7,12300,38300,184,82500
11/2/22 15:00,45.6,12200,37900,221,83100
11/2/22 16:00,46.6,12400,38500,229,83500
11/2/22 17:00,45.8,12600,39100,206,84300
11/2/22 18:00,58,12600,39000,183,85600
11/2/22 19:00,47.6,12800,40800,176,86700
11/2/22 20:00,36.9,13200,41400,175,86100
11/2/22 21:00,31.3,13000,39600,175,82500
11/2/22 22:00,27.3,12200,36800,180,78200
11/2/22 23:00,24.5,11500,34700,178,73500
11/3/22 0:00,15.3,10800,33400,178,69600
11/3/22 1:00,14.5,9890,30500,180,67600
11/3/22 2:00,13.6,9210,30200,181,67500
11/3/22 3:00,13.4,9270,29200,180,67500
11/3/22 4:00,14.4,9210,28100,174,69200
11/3/22 5:00,15.1,9330,29700,179,73700
11/3/22 6:00,31.8,9850,31300,183,80400
11/3/22 7:00,45.1,10600,33600,183,85200
11/3/22 8:00,37.1,11300,38300,181,86400
11/3/22 9:00,41.4,11800,39300,198,85100
11/3/22 10:00,41.2,11400,39300,227,83400
11/3/22 11:00,37.9,11000,38000,185,82800
11/3/22 12:00,36.9,11000,36600,181,82200
11/3/22 13:00,34.7,11100,36500,180,81400
11/3/22 14:00,33.7,11200,36100,181,81700
11/3/22 15:00,30.5,10900,35800,175,82500
11/3/22 16:00,30.9,11200,36200,176,83200
11/3/22 17:00,38.7,11100,36300,175,84000
11/3/22 18:00,42.7,10900,37300,175,86000
11/3/22 19:00,36.3,10800,39100,172,86400
11/3/22 20:00,28.4,11500,38900,172,85000
11/3/22 21:00,25.6,11300,38200,171,81600
11/3/22 22:00,23.1,10500,35400,173,76900
11/3/22 23:00,20.2,10100,33000,174,72400
11/4/22 0:00,13.6,9780,29600,176,69800
11/4/22 1:00,14.3,9570,26600,179,67700
11/4/22 2:00,13,9550,25000,179,66500
11/4/22 3:00,13.1,9240,24800,180,66400
11/4/22 4:00,14.6,9080,24500,176,67500
11/4/22 5:00,17.8,9130,25300,183,71100
11/4/22 6:00,28.1,9420,27400,183,77600
11/4/22 7:00,31.7,10300,30300,182,83300
11/4/22 8:00,35.3,10600,33800,175,85000
11/4/22 9:00,35.6,11400,36100,179,84500
11/4/22 10:00,35.1,11800,35600,181,83600
11/4/22 11:00,34.1,11900,35700,183,83200
11/4/22 12:00,35.7,11800,34200,180,83100
11/4/22 13:00,35,12000,34700,178,82900
11/4/22 14:00,33.7,12000,33900,199,82400
11/4/22 15:00,33.6,11800,35000,217,82800
11/4/22 16:00,35.2,11800,35100,215,83700
11/4/22 17:00,39,11500,35800,287,84100
11/4/22 18:00,43.8,11400,35500,285,84900
11/4/22 19:00,38.9,11300,36100,203,85100
11/4/22 20:00,33.2,11800,36000,179,83200
11/4/22 21:00,29.2,11600,34800,178,79800
11/4/22 22:00,27.6,11200,33600,179,75900
11/4/22 23:00,25,11200,31600,420,72000
11/5/22 0:00,14.3,10600,28300,420,68400
11/5/22 1:00,11.3,10000,25600,180,65900
11/5/22 2:00,10.4,9280,24800,181,64200
11/5/22 3:00,9.36,8610,24900,179,63300
11/5/22 4:00,11.3,8100,23600,180,63700
11/5/22 5:00,12.6,7820,23500,180,64900
11/5/22 6:00,18.2,7880,23700,180,67600
11/5/22 7:00,22.6,8050,25200,183,70800
11/5/22 8:00,24.5,8210,28300,180,73900
11/5/22 9:00,26.6,8610,28800,179,76000
11/5/22 10:00,26.7,8520,29200,178,77000
11/5/22 11:00,25.8,8730,31200,178,77300
11/5/22 12:00,26.1,8810,32200,177,77900
11/5/22 13:00,25.8,9010,31900,178,78400
11/5/22 14:00,24.7,9050,32500,175,79200
11/5/22 15:00,23.5,8950,31700,175,79900
11/5/22 16:00,26.8,8930,32500,175,80500
11/5/22 17:00,27.7,8890,33300,176,81600
11/5/22 18:00,35.2,8680,33900,176,82800
11/5/22 19:00,32.1,8730,34100,182,83300
11/5/22 20:00,26.5,9140,35000,180,80900
11/5/22 21:00,23.6,9230,34300,180,77300
11/5/22 22:00,21.2,9100,33000,174,73900
11/5/22 23:00,18.4,8950,31100,177,70600
11/6/22 0:00,18.6,8850,28900,178,68600
11/6/22 1:00,13.8,7910,24100,277,64600
11/6/22 2:00,12.6,7880,23200,268,63000
11/6/22 3:00,11.6,7920,22800,277,61900
11/6/22 4:00,12.7,7890,23100,276,62000
11/6/22 5:00,15,8060,24000,283,62900
11/6/22 6:00,16.9,8250,25100,268,65000
11/6/22 7:00,20.4,8430,25500,272,68100
11/6/22 8:00,25.9,8380,27200,284,71400
11/6/22 9:00,28.7,8430,30500,287,73900
11/6/22 10:00,31.9,8480,31500,288,76100
11/6/22 11:00,31.9,8370,32500,284,77700
11/6/22 12:00,32.3,8570,33900,285,78900
11/6/22 13:00,32.9,8970,34800,284,79800
11/6/22 14:00,34.7,9260,36000,278,80300
11/6/22 15:00,37.2,9610,36000,300,81600
11/6/22 16:00,45.4,9340,37300,313,82500
11/6/22 17:00,67.4,10300,40800,324,84900
11/6/22 18:00,48.8,10900,40400,627,87300
11/6/22 19:00,46,10800,39300,340,85500
11/6/22 20:00,42.9,10700,38000,341,81600
11/6/22 21:00,36,10700,35100,318,78500
11/6/22 22:00,35.4,10400,32700,317,74700
11/6/22 23:00,29.7,10000,30200,317,70800
11/7/22 0:00,22.5,9280,28400,207,68100
11/7/22 1:00,20.3,8350,27100,212,65900
11/7/22 2:00,17.3,8000,25600,217,64900
11/7/22 3:00,18.1,7980,25000,207,64500
11/7/22 4:00,22.1,8220,26800,218,65700
11/7/22 5:00,33.4,8490,29500,219,70000
11/7/22 6:00,46.1,9090,33600,218,77600
11/7/22 7:00,41.7,10400,37200,214,83000
11/7/22 8:00,42,11200,38300,213,85200
11/7/22 9:00,45,11600,38600,212,86300
11/7/22 10:00,46.1,11800,37600,210,87200
11/7/22 11:00,46.6,12000,37800,212,86200
11/7/22 12:00,49.7,12000,38400,214,86600
11/7/22 13:00,57.6,12200,39200,213,87100
11/7/22 14:00,54.8,12400,39500,212,87500
11/7/22 15:00,57.6,12400,39900,201,87300
11/7/22 16:00,66.5,12800,40900,431,87600
11/7/22 17:00,108,12500,41900,473,88500
11/7/22 18:00,69.5,12400,42300,369,89100
11/7/22 19:00,42.6,12000,39700,392,90100
11/7/22 20:00,38.9,11100,37500,225,87000
11/7/22 21:00,32.5,10600,35600,228,81100
11/7/22 22:00,27,10900,33100,204,76200
11/7/22 23:00,22.7,9970,29000,205,72200
11/8/22 0:00,19.4,9410,28100,208,70000
11/8/22 1:00,17.7,9070,27600,208,67800
11/8/22 2:00,16,8830,26500,211,67100
11/8/22 3:00,15.2,8670,27000,215,66700
11/8/22 4:00,18.1,8810,28400,224,68200
11/8/22 5:00,26.6,9200,29100,224,72800
11/8/22 6:00,39.7,9800,33000,225,80500
11/8/22 7:00,37.9,10800,34400,223,85800
11/8/22 8:00,40.4,10700,34500,224,85400
11/8/22 9:00,39.9,10800,34700,222,83900
11/8/22 10:00,42.3,11000,34400,222,82200
11/8/22 11:00,41,11100,33700,299,81300
11/8/22 12:00,40.7,11300,33900,294,80700
11/8/22 13:00,38.3,11500,34700,295,80600
11/8/22 14:00,38.3,11500,35100,314,80800
11/8/22 15:00,39.9,11400,34500,314,81400
11/8/22 16:00,49.9,11300,36200,345,83000
11/8/22 17:00,75.9,11500,39000,512,85700
11/8/22 18:00,57.1,11700,40400,523,87600
11/8/22 19:00,41.8,11700,38000,539,89500
11/8/22 20:00,38.2,11800,37400,221,87800
11/8/22 21:00,33.7,11900,35800,224,83100
11/8/22 22:00,29.4,11200,33100,222,79300
11/8/22 23:00,27.7,11100,31700,217,75600
11/9/22 0:00,30.2,10000,28400,228,73200
11/9/22 1:00,29.3,9780,28500,230,71900
11/9/22 2:00,28.9,9630,29200,232,71200
11/9/22 3:00,29.3,9700,29100,233,71500
11/9/22 4:00,28.4,9730,28900,233,73700
11/9/22 5:00,35.5,9940,32200,231,77800
11/9/22 6:00,58.9,10000,36500,230,85000
11/9/22 7:00,53.7,10900,39400,243,89600
11/9/22 8:00,45.8,11000,37100,275,89500
11/9/22 9:00,47.4,11000,35700,415,87400
11/9/22 10:00,47.4,11200,35700,414,84700
11/9/22 11:00,45.7,11600,35500,431,83300
11/9/22 12:00,44.3,11500,35100,408,81800
11/9/22 13:00,44.4,11500,35000,401,81500
11/9/22 14:00,42.1,11500,35200,399,81300
11/9/22 15:00,46.2,11600,36700,391,81800
11/9/22 16:00,47.3,11400,36500,349,83600
11/9/22 17:00,73.3,11500,39000,389,87100
11/9/22 18:00,46.7,11600,38700,424,88100
11/9/22 19:00,37.1,11300,37500,462,90300
11/9/22 20:00,33.5,11300,36800,361,87400
11/9/22 21:00,28.8,11200,34800,268,82600
11/9/22 22:00,27.3,11100,32100,218,79200
11/9/22 23:00,25.1,10500,29600,210,75500
11/10/22 0:00,15.3,10200,26900,218,72300
11/10/22 1:00,13.5,9750,26300,218,70700
11/10/22 2:00,12.3,9590,25500,221,70200
11/10/22 3:00,11.9,9830,25700,214,70900
11/10/22 4:00,13.4,9980,26600,221,72300
11/10/22 5:00,15.1,10400,28700,223,76300
11/10/22 6:00,27.5,10500,31400,234,83300
11/10/22 7:00,27.7,10900,33800,230,87900
11/10/22 8:00,28.6,11100,33400,227,88100
11/10/22 9:00,32.1,11000,32800,227,86000
11/10/22 10:00,31.9,10800,32000,231,84500
11/10/22 11:00,29.8,10800,32600,277,83000
11/10/22 12:00,32.7,10600,32300,274,82400
11/10/22 13:00,31.9,10500,33200,268,82700
11/10/22 14:00,30.3,10800,33600,319,82600
11/10/22 15:00,29.5,10900,33400,311,83300
11/10/22 16:00,30.1,10800,34000,319,84900
11/10/22 17:00,46.4,11400,36500,320,87000
11/10/22 18:00,36.3,11700,36600,355,88400
11/10/22 19:00,29.8,11400,35400,358,87900
11/10/22 20:00,28.3,11200,33600,262,85600
11/10/22 21:00,26.9,10600,32700,263,81400
11/10/22 22:00,23.5,10000,29700,228,76800
11/10/22 23:00,20.1,9750,28100,222,73300
11/11/22 0:00,26.4,9600,28400,231,69900
11/11/22 1:00,26.1,9630,27200,234,67100
11/11/22 2:00,23.7,9690,27000,236,65700
11/11/22 3:00,23.9,9850,26800,230,65200
11/11/22 4:00,26,10000,27300,235,66800
11/11/22 5:00,29.3,10300,30400,233,70800
11/11/22 6:00,37.3,10500,31800,233,76900
11/11/22 7:00,42.7,10800,34500,225,81300
11/11/22 8:00,49.1,12200,36700,289,83800
11/11/22 9:00,54.9,12300,37900,230,84300
11/11/22 10:00,55.6,13000,38200,229,85000
11/11/22 11:00,54.1,13300,36400,227,85400
11/11/22 12:00,48.2,13200,35800,301,85800
11/11/22 13:00,48,12700,35600,368,86000
11/11/22 14:00,46,12400,36400,323,85700
11/11/22 15:00,43.4,12100,36600,294,85900
11/11/22 16:00,47.1,11700,36500,395,86600
11/11/22 17:00,56,11900,37500,389,87500
11/11/22 18:00,48.4,11800,37300,219,88800
11/11/22 19:00,45.4,11500,35800,216,87200
11/11/22 20:00,42.3,11700,34400,220,84300
11/11/22 21:00,40.8,11700,33200,220,81200
11/11/22 22:00,38.7,11600,30400,221,77400
11/11/22 23:00,34.6,11200,29100,224,74100
11/12/22 0:00,40,10300,27200,230,69700
11/12/22 1:00,38.8,10200,26800,224,67300
11/12/22 2:00,33.9,9530,26400,222,66100
11/12/22 3:00,32.5,8900,27300,336,65800
11/12/22 4:00,34,8830,27000,398,66000
11/12/22 5:00,37.3,9300,28700,398,67800
11/12/22 6:00,39.2,9150,29600,403,70500
11/12/22 7:00,39.6,9320,30000,397,73400
11/12/22 8:00,40.9,9330,31100,406,76400
11/12/22 9:00,42.1,9920,32900,407,78400
11/12/22 10:00,46,10900,33800,230,79300
11/12/22 11:00,46.3,11000,33000,219,79700
11/12/22 12:00,44.2,11100,33200,215,79900
11/12/22 13:00,41.6,11400,33400,302,79700
11/12/22 14:00,39.3,11400,33500,408,79200
11/12/22 15:00,41.1,11200,33900,403,79600
11/12/22 16:00,47.1,11600,35000,406,81500
11/12/22 17:00,56.3,11900,36100,442,82900
11/12/22 18:00,50.5,12100,36800,263,86300
11/12/22 19:00,47.7,12600,37200,225,86800
11/12/22 20:00,47.6,12800,35200,231,84600
11/12/22 21:00,43.1,11800,33800,232,81100
11/12/22 22:00,41.7,11500,33100,233,77900
11/12/22 23:00,37,10800,32100,231,74200
11/13/22 0:00,43.8,10700,31000,234,71700
11/13/22 1:00,42.5,10500,30400,234,70000
11/13/22 2:00,42.5,10600,29500,236,69000
11/13/22 3:00,42.8,10700,29300,230,68700
11/13/22 4:00,44.8,10300,29300,234,69300
11/13/22 5:00,45.7,10500,31100,235,70800
11/13/22 6:00,44.2,10500,31900,233,73300
11/13/22 7:00,50.4,10800,33700,232,75700
11/13/22 8:00,53.8,11400,34400,231,77500
11/13/22 9:00,51.3,12000,34200,232,78400
11/13/22 10:00,54.8,12100,33500,231,79300
11/13/22 11:00,50.2,12200,33800,228,79500
11/13/22 12:00,47.7,12300,34000,227,78900
11/13/22 13:00,46.4,12200,33900,226,78400
11/13/22 14:00,44.6,12300,33700,225,78800
11/13/22 15:00,47.9,12300,33800,217,80100
11/13/22 16:00,68.2,12400,36800,222,82200
11/13/22 17:00,100,13000,39800,218,85900
11/13/22 18:00,86.4,13500,41100,217,92300
11/13/22 19:00,84,13800,40900,219,94900
11/13/22 20:00,76.9,13600,40200,224,92600
11/13/22 21:00,70.2,13600,38700,225,89200
11/13/22 22:00,63.5,13300,37700,226,85200
11/13/22 23:00,57.7,13100,36800,225,81600
11/14/22 0:00,59.7,13000,34400,229,80200
11/14/22 1:00,62.5,12800,35000,229,79300
11/14/22 2:00,59.6,12800,34300,231,78300
11/14/22 3:00,60.4,12900,34000,225,79400
11/14/22 4:00,65.4,12800,34900,233,81900
11/14/22 5:00,93,13000,38300,232,87500
11/14/22 6:00,135,13500,44200,232,95200
11/14/22 7:00,159,14400,49200,228,100000
11/14/22 8:00,103,14000,46500,235,100000
11/14/22 9:00,80.1,13900,45300,232,97100
11/14/22 10:00,78.9,13900,42800,233,93200
11/14/22 11:00,69.7,13800,41200,258,91500
11/14/22 12:00,66.1,14200,41500,253,89800
11/14/22 13:00,66.1,13900,41700,260,88800
11/14/22 14:00,65.9,13400,41300,274,88200
11/14/22 15:00,65.4,13200,41900,369,88700
11/14/22 16:00,84.6,13400,43800,322,91200
11/14/22 17:00,132,13700,46200,323,95400
11/14/22 18:00,106,14200,47500,320,98400
11/14/22 19:00,92.4,13900,46800,319,101000
11/14/22 20:00,85.4,13500,45300,373,98900
11/14/22 21:00,77.1,13700,43300,790,95500
11/14/22 22:00,70.4,13900,41300,566,91000
11/14/22 23:00,61.7,13400,38900,565,86900
11/15/22 0:00,62.8,13300,38100,225,84300
11/15/22 1:00,58,12900,37300,211,82900
11/15/22 2:00,54.3,12600,38000,98.6,82600
11/15/22 3:00,55,12700,38300,93.9,82900
11/15/22 4:00,55.4,12900,38600,100,85300
11/15/22 5:00,61.7,12900,41100,98.8,90400
11/15/22 6:00,80.8,13000,43400,97.9,97500
11/15/22 7:00,82.6,13300,46200,102,101000
11/15/22 8:00,83.2,14100,47100,101,101000
11/15/22 9:00,85.5,14300,47800,96.8,98000
11/15/22 10:00,87.2,14400,46500,95.7,96300
11/15/22 11:00,89.3,14600,47300,96.1,96000
11/15/22 12:00,88.7,14700,48000,93.9,95500
11/15/22 13:00,87.1,14800,49400,91.9,96400
11/15/22 14:00,82.2,14900,50000,311,96400
11/15/22 15:00,81.4,15100,48500,455,96200
11/15/22 16:00,88.5,14600,48700,515,98100
11/15/22 17:00,115,15100,50300,683,100000
11/15/22 18:00,88.7,15200,50100,944,104000
11/15/22 19:00,82.8,15000,49100,558,103000
11/15/22 20:00,77.2,15100,46800,579,100000
11/15/22 21:00,74.7,15200,44000,542,96400
11/15/22 22:00,68.4,15100,41300,541,91500
11/15/22 23:00,59.8,14400,37500,542,85700
11/16/22 0:00,53.1,13900,35300,430,80800
11/16/22 1:00,50.1,13000,35100,428,80300
11/16/22 2:00,47.1,12500,34600,436,79300
11/16/22 3:00,46.9,12600,34900,430,79600
11/16/22 4:00,49.7,12900,36100,436,81100
11/16/22 5:00,51,12900,36900,438,85500
11/16/22 6:00,66.3,13300,40400,486,92500
11/16/22 7:00,74,14500,42600,490,96900
11/16/22 8:00,67.2,14600,43100,606,97400
11/16/22 9:00,65.7,14600,40900,706,96400
11/16/22 10:00,63.4,14800,41100,655,95300
11/16/22 11:00,59.2,15000,39900,583,94100
11/16/22 12:00,57.4,15100,39300,564,93000
11/16/22 13:00,54.6,15000,40100,656,92400
11/16/22 14:00,52.4,14500,40300,673,92000
11/16/22 15:00,54.4,14500,39900,765,92500
11/16/22 16:00,62.2,15100,41400,789,94900
11/16/22 17:00,81.5,15400,43200,890,99300
11/16/22 18:00,55.7,15800,44200,929,101000
11/16/22 19:00,54.5,15800,44400,893,101000
11/16/22 20:00,56.6,16200,43600,431,100000
11/16/22 21:00,56.2,16000,40800,430,97500
11/16/22 22:00,51.6,15700,39200,430,92500
11/16/22 23:00,46.7,15200,37100,426,88500
11/17/22 0:00,42,15200,37300,93.7,85100
11/17/22 1:00,42.2,15100,35600,95.8,83800
11/17/22 2:00,40.7,14900,35500,97,83100
11/17/22 3:00,41.9,15200,35900,95.1,83900
11/17/22 4:00,44.4,15200,36000,97.7,85500
11/17/22 5:00,50.1,15400,38000,97.8,90100
11/17/22 6:00,73,15700,41000,116,97900
11/17/22 7:00,74.1,16900,44500,130,103000
11/17/22 8:00,63.7,17300,42400,177,102000
11/17/22 9:00,59.8,17000,42100,176,99700
11/17/22 10:00,58,16400,40500,92.9,97800
11/17/22 11:00,54.3,16500,40800,90.8,96000
11/17/22 12:00,50.7,16600,40600,90.1,94900
11/17/22 13:00,48.1,16600,41100,87.9,94400
11/17/22 14:00,47.3,16600,40700,88.1,94300
11/17/22 15:00,51.5,16700,40800,140,95200
11/17/22 16:00,66.4,16700,42700,85.2,98100
11/17/22 17:00,94.6,17100,45600,84.5,102000
11/17/22 18:00,70.9,17900,47500,215,105000
11/17/22 19:00,68.4,17900,46100,214,106000
11/17/22 20:00,66.1,17700,45100,134,104000
11/17/22 21:00,61.9,17200,43500,87.8,101000
11/17/22 22:00,56.9,16900,40800,89,96300
11/17/22 23:00,52.2,17000,38400,89.4,92200
11/18/22 0:00,42.8,17200,36900,93.2,88100
11/18/22 1:00,42,17400,35200,94.2,86800
11/18/22 2:00,41.4,17300,34200,94.5,87500
11/18/22 3:00,41.7,16800,34600,89.6,88300
11/18/22 4:00,44.4,17000,35700,96.9,90500
11/18/22 5:00,42.2,16800,38000,97.8,94700
11/18/22 6:00,69,17500,42000,306,102000
11/18/22 7:00,67.2,18100,45400,443,106000
11/18/22 8:00,59.1,17900,42900,192,105000
11/18/22 9:00,57,17200,41700,142,103000
11/18/22 10:00,57.2,17400,39000,94.9,100000
11/18/22 11:00,53.6,17100,38600,92.9,98100
11/18/22 12:00,51.3,17500,38600,91.7,95700
11/18/22 13:00,49.3,17500,38400,90.9,94900
11/18/22 14:00,47.3,17800,39000,87,95100
11/18/22 15:00,51,18000,39600,90,95400
11/18/22 16:00,58.1,17800,41200,88.9,97700
11/18/22 17:00,90.1,18200,43700,102,102000
11/18/22 18:00,57.6,18900,44700,144,105000
11/18/22 19:00,57.7,18800,44200,144,106000
11/18/22 20:00,61.6,18800,43300,93,103000
11/18/22 21:00,59.3,18700,41700,93.9,100000
11/18/22 22:00,58.6,18500,40300,96.2,96600
11/18/22 23:00,55.8,18900,38100,95.5,92900
11/19/22 0:00,44.4,18600,36800,95.5,90100
11/19/22 1:00,39.1,18300,35100,96.4,88700
11/19/22 2:00,36.6,17800,34900,97.9,88300
11/19/22 3:00,36.8,18000,35200,92.7,88600
11/19/22 4:00,37.3,17700,35200,101,89600
11/19/22 5:00,37.4,17400,35700,100,92000
11/19/22 6:00,41.1,17400,36300,346,95200
11/19/22 7:00,49.3,18000,38700,386,98200
11/19/22 8:00,47.8,18300,38400,378,98200
11/19/22 9:00,40.5,17600,35500,275,96700
11/19/22 10:00,38.8,17400,35400,274,95200
11/19/22 11:00,37.3,17100,33500,280,92500
11/19/22 12:00,33.3,16900,33100,280,90700
11/19/22 13:00,30.6,16500,31600,110,89300
11/19/22 14:00,29,16200,30700,109,88000
11/19/22 15:00,32.2,16600,33000,86.7,88800
11/19/22 16:00,37.9,17100,35600,86.3,91300
11/19/22 17:00,52.7,17500,39400,85.9,95500
11/19/22 18:00,50,18100,40900,165,100000
11/19/22 19:00,47.5,18200,40100,248,103000
11/19/22 20:00,48.2,18000,39500,85.3,99900
11/19/22 21:00,48.5,17900,38700,88.1,97400
11/19/22 22:00,48.2,17700,38100,90.3,94100
11/19/22 23:00,48.1,17400,36800,92.8,91300
11/20/22 0:00,49,16800,35900,93.4,88500
11/20/22 1:00,47.4,16600,34600,92.9,87400
11/20/22 2:00,48,17100,36400,94.9,86800
11/20/22 3:00,48.8,16900,35900,97.1,87300
11/20/22 4:00,40.8,16800,35900,97.5,87900
11/20/22 5:00,43.3,17000,35000,99.2,89900
11/20/22 6:00,46.1,17600,36300,96.7,92800
11/20/22 7:00,51.3,18400,38000,95,94800
11/20/22 8:00,48.9,18700,38700,98.1,96800
11/20/22 9:00,50,18300,37200,97.3,97200
11/20/22 10:00,52.7,18100,36500,97,94000
11/20/22 11:00,48.5,17800,35300,94.5,92600
11/20/22 12:00,45.4,17700,35500,92.9,91800
11/20/22 13:00,42.9,17700,35000,94,91100
11/20/22 14:00,41,17800,34000,90.8,90300
11/20/22 15:00,39.9,17700,36700,84.5,90800
11/20/22 16:00,44.8,17700,37600,89.7,93700
11/20/22 17:00,58.1,18100,40600,91.1,98500
11/20/22 18:00,51.4,18700,43100,187,103000
11/20/22 19:00,48.5,18900,42900,188,107000
11/20/22 20:00,39.2,19200,42500,92.6,106000
11/20/22 21:00,39,18900,40900,95.2,103000
11/20/22 22:00,35.3,18500,39900,93.6,99300
11/20/22 23:00,32.9,18200,38200,92.8,96700
11/21/22 0:00,36.7,17300,36300,93.9,93900
11/21/22 1:00,35.9,16900,36500,92.8,92700
11/21/22 2:00,34.9,17000,37400,94.8,93300
11/21/22 3:00,36.6,17200,37600,96.9,94500
11/21/22 4:00,32.9,17500,38800,98.1,97000
11/21/22 5:00,38,17300,41000,99.6,102000
11/21/22 6:00,57.3,18200,46300,101,110000
11/21/22 7:00,63.4,19700,49300,178,113000
11/21/22 8:00,42.6,19500,45900,235,111000
11/21/22 9:00,44.3,19000,43400,99,106000
11/21/22 10:00,50.1,18900,39600,185,102000
11/21/22 11:00,50.5,18700,39600,98.8,98200
11/21/22 12:00,47.8,18300,37700,116,95800
